country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,energy_per_capita,energy_per_gdp,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Latvia,2011,LVA,2059940.0,37869723648.0,0.557,0.27,7.811,-0.743,-8.691,7.354,0.766,11.626,3.57,0.194,0.166,3.792,0.206,0.176,0.442,0.215,13.472,6.54,0.356,11.429,887.079,1736.927,150.393,132.515,918.151,589.458,21346.463,1.171,0.0,2.975,1.444,4.511,6.512,-0.457,-0.222,2.36,1.146,2.006,0.974,3.816,1.853,44.336,0.041,0.023,0.018,0.003,0.038,0.064,0.081,0.023,0.01,0.072,0.12,0.121,0.0,0.046,-0.009,0.034,0.062,0.0,0.001,0.001,0.0,13.414,9.292,5.661,72.476
Latvia,2012,LVA,2034639.0,40536567808.0,0.575,0.283,7.52,-0.291,-3.729,8.831,1.477,20.084,4.34,0.218,0.192,3.696,0.186,0.164,0.4,0.197,13.313,6.543,0.328,12.005,894.599,1745.757,150.793,135.307,919.462,593.188,22381.162,1.134,0.0,2.792,1.372,4.465,6.893,1.311,0.644,2.439,1.199,2.071,1.018,3.73,1.833,45.963,0.041,0.021,0.022,0.003,0.038,0.063,0.08,0.022,0.01,0.071,0.119,0.119,0.0,0.043,0.023,0.032,0.061,0.0,0.001,0.001,0.0,14.025,9.084,5.793,77.042
Latvia,2013,LVA,2013004.0,41350512640.0,0.54,0.269,7.369,-0.151,-2.008,7.02,-1.811,-20.505,3.487,0.17,0.159,3.661,0.178,0.167,0.301,0.15,12.742,6.33,0.308,12.545,901.968,1752.777,151.094,138.036,919.113,596.96,21775.471,1.07,0.0,2.729,1.356,4.423,6.559,-0.349,-0.173,2.434,1.209,2.089,1.038,3.772,1.874,44.237,0.037,0.021,0.017,0.002,0.038,0.062,0.079,0.022,0.01,0.07,0.118,0.117,0.0,0.041,-0.007,0.033,0.06,0.0,0.001,0.001,0.0,13.203,8.904,5.374,72.923
Latvia,2014,LVA,1994153.0,42137026560.0,0.559,0.28,7.172,-0.197,-2.667,7.388,0.369,5.25,3.705,0.175,0.181,3.597,0.17,0.176,0.242,0.122,11.87,5.953,0.282,13.104,909.14,1760.166,151.337,140.484,919.329,600.851,20261.896,0.967,0.0,2.448,1.228,4.352,6.908,0.216,0.108,2.425,1.216,2.129,1.068,3.891,1.951,40.747,0.037,0.02,0.018,0.002,0.038,0.061,0.078,0.022,0.01,0.069,0.117,0.115,0.0,0.037,0.004,0.034,0.06,0.0,0.001,0.001,0.0,13.775,8.678,4.698,65.506
Latvia,2015,LVA,1977874.0,43774189568.0,0.47,0.238,7.262,0.09,1.258,10.764,3.376,45.69,5.442,0.246,0.258,3.672,0.166,0.174,0.19,0.096,11.963,6.048,0.273,13.574,916.402,1770.93,151.527,142.99,922.831,604.917,20957.162,0.954,0.0,2.506,1.267,4.408,7.863,3.502,1.77,2.402,1.214,2.202,1.113,4.067,2.056,41.746,0.032,0.021,0.026,0.001,0.038,0.06,0.077,0.021,0.009,0.068,0.117,0.114,0.0,0.037,0.063,0.034,0.059,0.0,0.001,0.001,0.0,15.552,8.718,4.701,64.724
Latvia,2016,LVA,1959864.0,44811001856.0,0.346,0.177,7.211,-0.052,-0.712,8.24,-2.524,-23.448,4.204,0.184,0.185,3.679,0.161,0.162,0.166,0.085,12.017,6.131,0.268,13.92,923.613,1779.17,151.693,145.598,923.86,608.977,22548.604,0.993,0.0,2.607,1.33,4.431,7.287,1.03,0.525,2.403,1.226,2.186,1.115,4.059,2.071,44.499,0.023,0.02,0.021,0.001,0.037,0.059,0.076,0.021,0.009,0.067,0.116,0.112,0.0,0.037,0.023,0.034,0.059,0.0,0.001,0.001,0.0,14.281,8.684,4.806,66.65
Latvia,2017,LVA,1942599.0,46295494656.0,0.437,0.225,7.215,0.005,0.064,8.075,-0.165,-2.007,4.157,0.174,0.165,3.714,0.156,0.147,0.167,0.086,14.252,7.336,0.308,14.357,930.828,1787.245,151.86,147.897,924.72,613.254,25054.545,1.058,0.0,2.299,1.184,4.488,7.495,0.859,0.442,2.396,1.234,2.177,1.12,4.277,2.202,48.978,0.029,0.02,0.02,0.001,0.037,0.058,0.075,0.02,0.009,0.066,0.116,0.11,0.0,0.032,0.02,0.035,0.058,0.0,0.001,0.001,0.0,14.56,8.719,7.037,97.522
Latvia,2018,LVA,1927586.0,48143396864.0,0.551,0.286,7.857,0.642,8.898,10.176,2.101,26.022,5.279,0.211,0.234,4.076,0.163,0.18,0.197,0.102,16.097,8.351,0.334,14.908,938.686,1797.421,152.057,150.601,927.038,617.614,22506.594,0.905,0.0,2.704,1.403,4.854,8.201,2.319,1.203,2.328,1.208,2.111,1.095,4.361,2.262,43.564,0.035,0.021,0.025,0.001,0.037,0.058,0.074,0.02,0.009,0.065,0.116,0.108,0.0,0.036,0.06,0.036,0.057,0.0,0.001,0.001,0.0,15.809,9.357,8.24,104.867
Latvia,2019,LVA,1914267.0,49380618240.0,0.561,0.293,7.648,-0.209,-2.658,9.26,-0.916,-9.002,4.837,0.188,0.207,3.996,0.155,0.171,0.166,0.087,15.383,8.036,0.312,15.47,946.334,1806.681,152.223,153.149,928.65,621.933,23394.699,0.908,0.0,2.548,1.331,4.765,7.945,1.612,0.842,2.296,1.2,2.204,1.151,4.318,2.256,44.837,0.035,0.021,0.023,0.001,0.037,0.057,0.073,0.02,0.009,0.064,0.115,0.107,0.0,0.033,0.043,0.035,0.057,0.0,0.001,0.001,0.0,15.208,9.121,7.735,101.127
Latvia,2020,LVA,1901119.0,48292864000.0,0.551,0.29,6.998,-0.65,-8.505,8.627,-0.633,-6.839,4.538,0.179,0.211,3.681,0.145,0.171,0.099,0.052,13.697,7.205,0.284,16.021,953.332,1815.307,152.322,155.252,930.279,626.107,21537.639,0.846,0.0,2.103,1.106,4.431,7.624,1.629,0.857,2.257,1.187,2.236,1.176,4.174,2.196,40.858,0.034,0.02,0.022,0.001,0.037,0.056,0.072,0.019,0.008,0.063,0.115,0.106,0.0,0.028,0.047,0.038,0.057,0.0,0.001,0.001,0.0,14.494,8.423,6.699,95.733
Libya,1990,LBY,4445242.0,20372080640.0,1.108,0.249,36.514,-0.555,-1.497,37.071,-0.66,-1.749,8.339,1.82,0.249,8.214,1.792,0.245,0.015,0.003,,,,23.694,636.938,700.419,1.024,71.638,119.064,300.376,35140.617,7.309,1.623,9.273,2.086,19.812,20.161,0.557,0.125,52.574,11.827,1.291,0.29,18.904,4.253,148.89,0.224,0.161,0.134,0.0,0.193,0.079,0.048,0.0,2.937,0.091,0.018,0.112,2.787,0.244,0.011,0.205,0.276,0.002,0.0,0.003,0.0,89.619,88.071,,
Libya,1991,LBY,4544405.0,25389277184.0,0.971,0.214,42.62,6.106,16.723,42.551,5.48,14.783,9.363,1.676,0.274,9.379,1.679,0.274,0.015,0.003,,,,24.665,679.557,742.969,1.039,80.911,118.995,325.659,35798.496,6.122,1.558,9.273,2.04,20.122,20.412,-0.069,-0.015,49.812,10.961,1.283,0.282,25.283,5.564,155.436,0.191,0.184,0.151,0.0,0.193,0.082,0.05,0.0,2.925,0.097,0.018,0.117,2.583,0.24,-0.001,0.261,0.266,0.002,0.0,0.003,0.0,92.761,91.444,,
Libya,1992,LBY,4640358.0,26617786368.0,0.941,0.203,37.024,-5.595,-13.129,36.871,-5.68,-13.349,7.946,1.385,0.254,7.979,1.391,0.255,0.015,0.003,,,,25.606,716.582,779.84,1.053,90.126,118.842,348.589,32633.617,5.449,0.846,9.215,1.986,17.145,17.41,-0.154,-0.033,43.46,9.366,1.216,0.262,22.929,4.941,145.051,0.178,0.164,0.133,0.0,0.192,0.084,0.052,0.0,2.889,0.104,0.018,0.121,1.623,0.235,-0.003,0.249,0.258,0.002,0.0,0.003,0.0,80.786,79.557,,
Libya,1993,LBY,4733054.0,27601956864.0,0.94,0.199,38.708,1.684,4.548,38.57,1.699,4.608,8.149,1.397,0.257,8.178,1.402,0.258,0.011,0.002,,,,26.546,755.29,818.41,1.064,99.023,118.703,374.122,33062.531,5.444,0.703,8.897,1.88,15.912,16.196,-0.139,-0.029,37.447,7.912,1.269,0.268,25.533,5.395,150.268,0.17,0.17,0.139,0.0,0.191,0.086,0.053,0.0,2.851,0.109,0.018,0.126,1.423,0.221,-0.003,0.277,0.249,0.002,0.0,0.003,0.0,76.657,75.312,,
Libya,1994,LBY,4822039.0,30319558656.0,1.551,0.322,51.36,12.652,32.684,51.559,12.989,33.677,10.692,1.701,0.332,10.651,1.694,0.331,0.015,0.003,,,,28.096,806.65,869.968,1.079,108.201,118.902,403.727,33473.332,5.124,2.284,9.178,1.903,20.332,20.732,0.199,0.041,47.438,9.838,1.275,0.264,29.605,6.14,155.36,0.263,0.223,0.179,0.0,0.194,0.09,0.055,0.0,2.873,0.114,0.018,0.132,3.499,0.226,0.003,0.32,0.246,0.002,0.0,0.003,0.0,99.971,98.04,,
Libya,1995,LBY,4906851.0,31943528448.0,1.308,0.267,54.596,3.236,6.3,58.532,6.973,13.524,11.929,1.832,0.361,11.126,1.709,0.337,0.015,0.003,,,,29.404,861.246,928.5,1.094,117.265,122.838,435.605,34273.707,5.078,2.513,9.064,1.847,21.497,22.286,3.936,0.802,51.636,10.523,1.374,0.28,31.878,6.497,162.22,0.21,0.232,0.202,0.0,0.195,0.093,0.058,0.0,2.904,0.118,0.018,0.138,3.779,0.215,0.072,0.341,0.245,0.002,0.0,0.003,0.0,109.354,105.485,,
Libya,1996,LBY,4987402.0,35211771904.0,1.444,0.29,53.952,-0.644,-1.179,58.154,-0.378,-0.645,11.66,1.652,0.339,10.818,1.532,0.315,0.015,0.003,,,,30.848,915.198,986.654,1.108,127.022,127.04,465.422,35569.062,4.869,2.59,9.757,1.956,21.41,22.101,4.202,0.843,53.616,10.75,1.348,0.27,29.818,5.979,171.446,0.227,0.222,0.192,0.0,0.196,0.097,0.061,0.0,2.931,0.123,0.019,0.143,3.687,0.222,0.07,0.31,0.242,0.002,0.0,0.003,0.0,110.228,106.78,,
Libya,1997,LBY,5064640.0,39983284224.0,1.025,0.202,51.779,-2.173,-4.028,51.999,-6.155,-10.585,10.267,1.301,0.288,10.224,1.295,0.287,0.015,0.003,,,,31.874,966.977,1038.653,1.123,137.211,127.26,496.143,36826.414,4.515,1.941,10.189,2.012,18.94,19.18,0.22,0.043,44.868,8.859,1.305,0.258,30.72,6.066,180.536,0.155,0.212,0.163,0.0,0.195,0.099,0.063,0.0,2.926,0.127,0.018,0.148,2.787,0.23,0.003,0.315,0.235,0.002,0.0,0.003,0.0,97.142,95.924,,
Libya,1998,LBY,5140710.0,41617600512.0,1.217,0.237,51.653,-0.126,-0.244,51.515,-0.484,-0.931,10.021,1.238,0.297,10.048,1.241,0.297,0.0,0.0,,,,33.09,1018.629,1090.167,1.123,147.4,127.121,527.881,34881.055,4.175,1.655,10.189,1.982,17.88,18.176,-0.138,-0.027,41.075,7.99,1.375,0.268,31.739,6.174,173.741,0.184,0.213,0.169,0.0,0.194,0.102,0.064,0.0,2.914,0.131,0.018,0.153,2.529,0.228,-0.002,0.321,0.229,0.002,0.0,0.003,0.0,93.438,91.918,,
Libya,1999,LBY,5218040.0,45257158656.0,1.215,0.233,50.26,-1.393,-2.696,50.002,-1.512,-2.936,9.583,1.105,0.319,9.632,1.111,0.32,0.0,0.0,,,,34.305,1068.889,1140.169,1.123,155.325,126.864,561.231,31008.641,3.466,1.489,7.925,1.519,16.731,17.003,-0.258,-0.049,37.71,7.227,1.468,0.281,33.35,6.391,156.842,0.175,0.202,0.162,0.0,0.193,0.105,0.066,0.0,2.897,0.133,0.018,0.158,2.355,0.172,-0.004,0.329,0.222,0.002,0.0,0.003,0.0,88.723,87.304,,
Libya,2000,LBY,5305020.0,49983451136.0,1.213,0.229,53.239,2.979,5.926,52.871,2.869,5.738,9.966,1.058,0.248,10.036,1.065,0.25,0.0,0.0,,,,35.518,1122.128,1193.041,1.123,164.822,126.496,595.383,41310.375,4.26,1.579,9.497,1.79,17.565,17.772,-0.367,-0.069,40.442,7.623,1.338,0.252,34.152,6.438,212.946,0.168,0.209,0.172,0.0,0.192,0.107,0.068,0.0,2.882,0.135,0.018,0.163,2.413,0.2,-0.007,0.333,0.217,0.002,0.001,0.003,0.0,94.28,93.181,,
Libya,2001,LBY,5403637.0,54225698816.0,1.208,0.224,53.114,-0.125,-0.235,52.694,-0.178,-0.336,9.752,0.972,0.245,9.829,0.979,0.247,0.0,0.0,,,,36.726,1175.241,1245.734,1.123,174.898,126.076,629.946,40686.832,3.959,1.345,10.076,1.865,16.611,16.797,-0.42,-0.078,37.19,6.882,1.316,0.244,34.563,6.396,214.66,0.16,0.207,0.173,0.0,0.191,0.11,0.07,0.0,2.861,0.138,0.018,0.168,2.165,0.21,-0.009,0.334,0.215,0.002,0.001,0.003,0.0,90.763,89.761,,
Libya,2002,LBY,5508411.0,57785798656.0,1.324,0.24,52.525,-0.589,-1.108,52.682,-0.011,-0.022,9.564,0.912,0.238,9.535,0.909,0.237,0.0,0.0,,,,38.05,1227.766,1298.416,1.123,185.329,126.233,663.779,40937.988,3.829,1.259,10.431,1.894,15.978,16.23,0.157,0.029,36.055,6.545,1.403,0.255,33.833,6.142,221.283,0.169,0.2,0.168,0.0,0.19,0.112,0.072,0.0,2.842,0.141,0.018,0.172,2.137,0.211,0.003,0.327,0.213,0.002,0.001,0.003,0.0,89.404,88.014,,
Libya,2003,LBY,5619403.0,70475276288.0,1.398,0.249,55.477,2.952,5.621,54.744,2.062,3.914,9.742,0.777,0.251,9.872,0.787,0.254,0.0,0.0,,,,39.448,1283.244,1353.161,1.123,195.893,125.5,698.715,39334.309,3.094,1.527,10.563,1.88,17.109,17.297,-0.733,-0.13,41.307,7.351,1.434,0.255,34.936,6.217,218.016,0.162,0.2,0.162,0.0,0.189,0.114,0.073,0.0,2.832,0.143,0.017,0.176,2.49,0.206,-0.012,0.329,0.212,0.002,0.001,0.003,0.0,97.197,96.141,,
Libya,2004,LBY,5736696.0,79415541760.0,1.432,0.25,56.85,1.373,2.475,56.267,1.523,2.781,9.808,0.709,0.252,9.91,0.716,0.255,0.0,0.0,,,,40.88,1340.094,1409.427,1.123,208.757,124.917,733.318,39269.441,2.812,1.386,12.864,2.242,16.874,17.117,-0.583,-0.102,40.711,7.097,1.52,0.265,34.603,6.032,223.347,0.159,0.199,0.165,0.0,0.188,0.116,0.075,0.0,2.818,0.147,0.017,0.18,2.321,0.243,-0.011,0.315,0.211,0.002,0.001,0.003,0.0,98.196,96.801,,
Libya,2005,LBY,5858791.0,94523146240.0,1.435,0.245,55.986,-0.865,-1.521,55.383,-0.884,-1.572,9.453,0.586,0.24,9.556,0.592,0.242,0.0,0.0,,,,42.315,1396.079,1464.81,1.123,219.672,124.314,768.302,39565.172,2.444,1.477,10.915,1.863,16.998,17.259,-0.603,-0.103,44.416,7.581,1.607,0.274,34.984,5.971,230.981,0.148,0.189,0.161,0.0,0.186,0.118,0.076,0.0,2.809,0.149,0.017,0.183,2.487,0.202,-0.012,0.315,0.211,0.002,0.001,0.003,0.0,101.118,99.585,,
Libya,2006,LBY,5980212.0,108872916992.0,2.081,0.348,53.777,-2.209,-3.945,53.199,-2.184,-3.943,8.896,0.489,0.251,8.992,0.494,0.254,0.004,0.001,,,,44.396,1449.856,1518.009,1.127,228.627,123.736,802.821,35456.922,1.945,1.374,8.955,1.497,16.083,16.381,-0.578,-0.097,43.34,7.247,1.691,0.283,34.519,5.772,211.797,0.197,0.176,0.148,0.0,0.187,0.119,0.078,0.0,2.797,0.149,0.017,0.187,2.365,0.161,-0.011,0.308,0.21,0.002,0.001,0.003,0.0,97.964,96.181,,
Libya,2007,LBY,6104379.0,123716321280.0,2.016,0.33,44.392,-9.385,-17.451,43.855,-9.344,-17.564,7.184,0.354,0.208,7.272,0.359,0.211,0.0,0.0,,,,46.411,1494.248,1561.864,1.127,238.571,123.199,828.04,34507.516,1.701,1.182,9.944,1.629,13.843,14.159,-0.537,-0.088,41.153,6.742,1.717,0.281,25.219,4.131,210.398,0.178,0.141,0.121,0.0,0.186,0.12,0.079,0.0,2.78,0.15,0.017,0.188,2.101,0.173,-0.012,0.224,0.209,0.002,0.001,0.003,0.0,86.434,84.5,,
Libya,2008,LBY,6235433.0,153726713856.0,2.119,0.34,49.699,5.307,11.956,49.531,5.676,12.942,7.943,0.322,0.227,7.97,0.323,0.228,0.0,0.0,,,,48.53,1543.947,1611.395,1.127,248.852,123.031,857.85,35070.414,1.421,1.201,10.281,1.649,14.584,14.923,-0.168,-0.027,42.253,6.776,1.75,0.281,29.81,4.781,218.432,0.184,0.155,0.134,0.0,0.186,0.121,0.08,0.0,2.767,0.151,0.016,0.189,2.237,0.173,-0.003,0.266,0.207,0.002,0.001,0.003,0.0,93.049,90.935,,
Libya,2009,LBY,6366688.0,165559664640.0,2.503,0.393,51.627,1.928,3.878,51.001,1.47,2.968,8.011,0.308,0.204,8.109,0.312,0.207,,,,,,51.034,1595.574,1662.396,,260.087,122.405,889.191,39304.934,1.51,1.029,11.235,1.765,14.074,14.383,-0.626,-0.098,38.987,6.124,1.851,0.291,31.34,4.923,249.987,0.212,0.164,0.139,,0.187,0.122,0.081,,2.749,0.153,0.016,0.192,1.982,0.194,-0.012,0.286,0.205,0.002,0.001,0.003,0.0,91.569,89.606,,
Libya,2010,LBY,6497838.0,187528527872.0,2.699,0.415,59.148,7.521,14.568,58.491,7.49,14.686,9.002,0.312,0.222,9.103,0.315,0.224,,,,,,53.733,1654.722,1720.886,,273.284,121.748,925.308,40607.305,1.406,1.098,13.197,2.031,15.332,15.649,-0.657,-0.101,41.484,6.384,1.957,0.301,36.117,5.558,263.622,0.214,0.177,0.151,,0.188,0.123,0.082,,2.734,0.155,0.016,0.195,2.091,0.212,-0.012,0.319,0.203,0.002,0.001,0.003,0.0,101.684,99.624,,
Libya,2011,LBY,6343210.0,79210078208.0,1.339,0.211,53.542,-5.606,-9.477,53.035,-5.456,-9.328,8.361,0.67,0.307,8.441,0.676,0.309,,,,,,55.071,1708.264,1773.921,,281.77,121.241,959.871,27959.967,2.184,1.443,8.486,1.338,10.921,11.264,-0.508,-0.08,16.923,2.668,1.788,0.282,34.563,5.449,173.02,0.099,0.155,0.133,,0.184,0.124,0.083,,2.729,0.154,0.016,0.197,2.548,0.132,-0.01,0.304,0.197,0.002,0.001,0.003,0.0,71.447,69.275,,
Libya,2012,LBY,6179328.0,147985809408.0,0.765,0.124,61.606,8.064,15.062,61.214,8.179,15.422,9.906,0.414,0.284,9.97,0.416,0.286,,,,,,55.836,1769.871,1835.135,,299.716,120.848,991.59,36727.043,1.457,1.809,17.946,2.904,15.636,16.004,-0.393,-0.064,36.066,5.837,1.936,0.313,31.719,5.133,215.583,0.055,0.176,0.151,,0.179,0.125,0.084,,2.735,0.158,0.016,0.199,2.964,0.274,-0.007,0.276,0.195,0.002,0.001,0.003,0.0,98.895,96.621,,
Libya,2013,LBY,6304636.0,121351323648.0,0.778,0.123,51.344,-10.263,-16.658,50.835,-10.379,-16.956,8.063,0.419,0.219,8.144,0.423,0.221,,,,,,56.615,1821.215,1885.969,,320.82,120.338,1013.259,38740.535,1.911,1.236,21.105,3.347,12.52,12.878,-0.509,-0.081,28.65,4.544,1.949,0.309,21.669,3.437,231.871,0.054,0.145,0.126,,0.173,0.126,0.085,,2.717,0.164,0.015,0.199,2.022,0.32,-0.01,0.187,0.192,0.002,0.001,0.003,0.0,81.188,78.937,,
Libya,2014,LBY,6427260.0,93388341248.0,2.712,0.422,68.348,17.004,33.119,67.862,17.027,33.495,10.558,0.727,0.3,10.634,0.732,0.302,,,,,,59.327,1889.563,1953.831,,339.663,119.852,1054.598,37137.059,2.425,0.849,18.843,2.932,13.61,13.95,-0.487,-0.076,20.14,3.134,1.893,0.295,41.339,6.432,226.453,0.181,0.193,0.166,,0.173,0.127,0.086,,2.686,0.167,0.015,0.202,1.41,0.284,-0.009,0.356,0.188,0.002,0.001,0.003,0.0,89.663,87.477,,
Libya,2015,LBY,6531825.0,92601081856.0,1.937,0.297,62.644,-5.705,-8.346,62.203,-5.659,-8.339,9.523,0.672,0.345,9.591,0.676,0.348,,,,,,61.265,1952.207,2016.034,,363.468,119.411,1086.588,29102.475,1.946,0.752,23.805,3.644,12.233,12.566,-0.441,-0.068,18.358,2.811,1.764,0.27,31.99,4.898,180.21,0.134,0.177,0.152,,0.172,0.128,0.087,,2.654,0.173,0.015,0.204,1.279,0.352,-0.008,0.27,0.183,0.002,0.001,0.003,0.0,82.077,79.901,,
Libya,2016,LBY,6632129.0,91220393984.0,1.589,0.24,60.171,-2.472,-3.947,59.773,-2.43,-3.906,9.013,0.655,0.339,9.073,0.66,0.341,,,,,,62.853,2012.378,2075.807,,392.158,119.013,1112.1,28077.625,1.934,0.661,28.689,4.326,11.623,11.96,-0.398,-0.06,17.956,2.707,1.842,0.278,25.512,3.847,176.389,0.107,0.17,0.15,,0.169,0.129,0.089,,2.621,0.181,0.015,0.204,1.171,0.413,-0.009,0.213,0.177,0.002,0.001,0.003,0.0,79.322,77.083,,
Libya,2017,LBY,6738770.0,120859729920.0,1.744,0.259,69.58,9.409,15.637,69.199,9.426,15.77,10.269,0.573,0.348,10.325,0.576,0.35,,,,,,64.597,2081.958,2145.007,,426.473,118.632,1138.274,31206.035,1.647,1.09,34.315,5.092,13.955,14.294,-0.381,-0.056,25.494,3.783,1.903,0.282,26.173,3.884,199.04,0.116,0.193,0.172,,0.167,0.131,0.09,,2.605,0.191,0.015,0.204,1.897,0.481,-0.009,0.215,0.174,0.002,0.001,0.003,0.0,96.324,94.037,,
Libya,2018,LBY,6849060.0,130457190400.0,1.744,0.255,65.323,-4.257,-6.118,64.963,-4.236,-6.122,9.485,0.498,0.317,9.537,0.501,0.318,,,,,,66.341,2147.281,2209.97,,455.338,118.272,1164.185,31662.736,1.572,1.285,28.865,4.214,13.629,13.963,-0.36,-0.053,29.075,4.245,1.862,0.272,25.912,3.783,205.105,0.112,0.178,0.16,,0.165,0.132,0.091,,2.595,0.197,0.015,0.204,2.162,0.386,-0.009,0.212,0.172,0.002,0.001,0.003,0.0,95.63,93.343,,
Libya,2019,LBY,6951038.0,115851206656.0,1.395,0.201,76.247,10.924,16.724,75.916,10.952,16.86,10.921,0.655,0.356,10.969,0.658,0.358,,,,,,67.736,2223.529,2285.885,,476.288,117.94,1208.454,32421.873,1.838,1.386,20.951,3.014,15.338,15.671,-0.332,-0.048,31.423,4.521,1.868,0.269,44.268,6.369,212.982,0.086,0.205,0.186,,0.162,0.134,0.093,,2.585,0.199,0.015,0.208,2.213,0.274,-0.009,0.357,0.171,0.002,0.001,0.003,0.0,108.927,106.617,,
Libya,2020,LBY,7045404.0,81726078976.0,1.201,0.17,34.237,-42.01,-55.097,33.936,-41.979,-55.298,4.817,0.415,0.182,4.86,0.419,0.184,,,,,,68.937,2257.766,2319.821,,482.736,117.639,1230.392,28032.594,2.282,0.66,6.448,0.915,7.168,7.498,-0.301,-0.043,17.401,2.47,1.789,0.254,21.938,3.114,186.527,0.073,0.097,0.088,,0.158,0.133,0.093,,2.555,0.196,0.015,0.208,1.16,0.085,-0.009,0.2,0.167,0.002,0.001,0.003,0.0,52.829,50.499,,
Lithuania,1990,LTU,3695015.0,51021991936.0,1.668,0.451,35.772,-1.018,-2.768,33.197,-0.631,-1.865,8.984,0.651,0.169,9.681,0.701,0.182,3.19,0.863,43.266,11.709,0.848,33.647,1108.947,2517.468,156.756,137.429,1544.914,772.806,51789.047,3.843,0.006,10.598,2.868,10.506,13.68,-2.575,-0.697,7.382,1.998,6.253,1.692,19.809,5.361,196.066,0.337,0.157,0.12,0.037,0.274,0.137,0.173,0.036,0.096,0.174,0.237,0.287,0.009,0.278,-0.052,0.214,0.151,0.0,0.001,0.001,0.0,50.546,38.82,7.494,20.95
Lithuania,1991,LTU,3701409.0,47786758144.0,1.55,0.419,37.855,2.083,5.823,36.391,3.194,9.621,9.832,0.762,0.176,10.227,0.792,0.183,3.559,0.961,45.864,12.391,0.96,35.197,1146.802,2553.859,160.315,148.361,1543.45,794.112,54451.609,4.323,0.008,10.932,2.954,11.064,14.083,-1.464,-0.395,7.307,1.974,5.583,1.508,21.305,5.756,206.558,0.305,0.163,0.129,0.041,0.275,0.138,0.172,0.036,0.093,0.179,0.235,0.285,0.01,0.283,-0.029,0.22,0.151,0.0,0.001,0.002,0.0,52.129,40.951,8.009,21.157
Lithuania,1992,LTU,3697553.0,37159350272.0,0.755,0.204,21.203,-16.652,-43.988,19.48,-16.912,-46.472,5.268,0.524,0.148,5.734,0.571,0.161,1.665,0.45,52.518,14.203,1.413,35.952,1168.005,2573.339,161.98,154.664,1541.726,806.217,34605.758,3.535,0.009,6.303,1.705,6.4,9.296,-1.724,-0.466,7.453,2.016,5.059,1.368,12.105,3.274,131.355,0.143,0.094,0.07,0.02,0.27,0.137,0.17,0.036,0.091,0.178,0.233,0.28,0.014,0.161,-0.033,0.131,0.15,0.0,0.001,0.002,0.0,34.374,23.666,31.315,147.687
Lithuania,1993,LTU,3680202.0,30736279552.0,0.364,0.099,16.355,-4.849,-22.867,10.39,-9.09,-46.662,2.823,0.338,0.1,4.444,0.532,0.158,1.468,0.399,32.428,8.811,1.055,36.316,1184.36,2583.729,163.448,158.086,1535.761,817.132,27297.141,3.365,0.013,3.422,0.93,5.11,7.022,-5.965,-1.621,6.251,1.699,4.494,1.221,10.915,2.966,103.416,0.066,0.072,0.037,0.017,0.262,0.135,0.168,0.035,0.089,0.174,0.23,0.275,0.021,0.085,-0.12,0.118,0.148,0.0,0.001,0.002,0.0,25.843,18.805,16.073,98.278
Lithuania,1994,LTU,3654893.0,27661451264.0,0.382,0.104,15.802,-0.553,-3.379,27.981,17.59,169.302,7.656,1.012,0.314,4.324,0.571,0.177,1.223,0.335,28.714,7.856,1.038,36.698,1200.162,2611.709,164.671,162.075,1547.94,827.194,23631.346,3.221,0.012,3.989,1.091,4.95,9.051,12.179,3.332,5.534,1.514,4.135,1.131,10.063,2.753,89.101,0.065,0.069,0.097,0.014,0.254,0.133,0.166,0.035,0.086,0.171,0.23,0.27,0.014,0.098,0.207,0.109,0.147,0.0,0.001,0.002,0.0,33.079,18.092,12.912,81.709
